DayNight	Haul	ICES
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	554	51G9
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
D	546	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
N	556	51H0
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	539	52G7
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
D	540	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
E	541	52G8
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	542	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
N	547	52G9
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	544	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	545	52H0
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	538	53G7
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	531	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	532	53G8
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
D	533	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
M	537	53G9
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
N	534	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	543	53H0
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	529	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
D	530	54G8
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
N	524	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
M	528	54G9
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
D	522	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
E	523	54H0
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	520	55G9
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
D	521	55H0
