ch1	ch2	Rec	meanD	Rec2	Ae	pA	LOG
120.238	0	2	30	50G8	0.001984594	2.38E-06	9
55.009	0	2	30	50G8	0.001984594	2.38E-06	10
54.949	5.654	2	35	50G8	0.002315959	2.78E-06	11
57.848	5.919	2	35	50G8	0.002315959	2.78E-06	12
132.54	3.898	2	35	50G8	0.002315959	2.78E-06	13
208.519	0.566	2	35	50G8	0.002315959	2.78E-06	14
68.766	16.384	2	35	50G8	0.002315959	2.78E-06	15
132.399	7.505	2	35	50G8	0.002315959	2.78E-06	16
54.151	7.375	2	35	50G8	0.002315959	2.78E-06	17
187.81	10.236	2	35	50G8	0.002315959	2.78E-06	18
135.708	8.466	2	40	50G8	0.002647496	3.18E-06	19
286.446	0	2	30	50G8	0.001984594	2.38E-06	20
321.181	0	2	30	50G8	0.001984594	2.38E-06	21
195.695	0	2	30	50G8	0.001984594	2.38E-06	22
61.304	0	2	25	50G8	0.0016534	1.98E-06	23
372.027	0	2	35	50G8	0.002315959	2.78E-06	24
82.298	17.37	2	35	50G8	0.002315959	2.78E-06	25
51.089	54.688	2	40	50G8	0.002647496	3.18E-06	26
101.55	39.381	2	35	50G8	0.002315959	2.78E-06	27
230.701	34.957	2	35	50G8	0.002315959	2.78E-06	28
18.629	42.007	2	35	50G8	0.002315959	2.78E-06	29
226.713	26.853	2	35	50G8	0.002315959	2.78E-06	30
35.954	13.689	2	35	50G8	0.002315959	2.78E-06	31
362.525	9.376	2	35	50G8	0.002315959	2.78E-06	32
196.598	30.904	2	35	50G8	0.002315959	2.78E-06	33
434.007	54.351	2	40	50G8	0.002647496	3.18E-06	34
31.861	11.138	2	35	50G8	0.002315959	2.78E-06	35
237.865	10.054	2	35	50G8	0.002315959	2.78E-06	36
399.257	2.222	2	40	50G8	0.002647496	3.18E-06	37
693.015	0	2	30	50G8	0.001984594	2.38E-06	38
639.515	18.227	2	35	50G8	0.002315959	2.78E-06	39
22.878	26.214	2	35	50G8	0.002315959	2.78E-06	40
251.671	134.103	2	35	50G8	0.002315959	2.78E-06	41
168.903	12.325	2	35	50G8	0.002315959	2.78E-06	42
574.244	0	2	30	50G8	0.001984594	2.38E-06	43
512.22	0	2	30	50G8	0.001984594	2.38E-06	44
341.513	0	2	40	50G8	0.002647496	3.18E-06	45
532.087	0	2	35	50G8	0.002315959	2.78E-06	46
244.3	18.568	2	35	50G8	0.002315959	2.78E-06	47
60.338	13.312	2	40	50G8	0.002647496	3.18E-06	48
77.762	55.549	2	50	50G8	0.003311083	3.97E-06	49
30.165	83.908	2	45	50G8	0.002979204	3.57E-06	50
10.604	35.2	2	50	50G8	0.003311083	3.97E-06	51
9.477	25.775	2	45	50G8	0.002979204	3.57E-06	52
52.265	54.566	2	45	50G8	0.002979204	3.57E-06	53
10.669	79.945	2	50	50G8	0.003311083	3.97E-06	54
206.664	54.686	2	50	50G8	0.003311083	3.97E-06	55
842.528	123.848	2	50	50G8	0.003311083	3.97E-06	56
86.757	130.285	2	50	50G8	0.003311083	3.97E-06	57
15.019	143.812	2	55	50G8	0.003643134	4.37E-06	58
26.517	95.373	2	55	50G8	0.003643134	4.37E-06	59
397.072	18.201	2	40	50G8	0.002647496	3.18E-06	60
245.93	61.339	2	55	50G8	0.003643134	4.37E-06	61
890.149	137.262	2	50	50G8	0.003311083	3.97E-06	62
378.368	91.809	2	75	50G8	0.004973049	5.97E-06	63
54.79	70.624	2	75	50G8	0.004973049	5.97E-06	64
618.611	54.509	2	75	50G8	0.004973049	5.97E-06	65
403.517	85.449	2	70	50G8	0.004640313	5.57E-06	66
NA	NA	2	NA	50G8	833.2212586	0.999785527	67
336.53	33.904	3	40	50G9	0.002647496	3.01E-06	1
396.044	30.458	3	45	50G9	0.002979204	3.39E-06	2
428.291	25.389	3	40	50G9	0.002647496	3.01E-06	3
333.69	25.244	3	45	50G9	0.002979204	3.39E-06	4
282.897	32.546	3	45	50G9	0.002979204	3.39E-06	5
137.627	19.674	3	45	50G9	0.002979204	3.39E-06	6
137.62	24.315	3	45	50G9	0.002979204	3.39E-06	7
75.185	26.894	3	45	50G9	0.002979204	3.39E-06	8
54.804	24.687	3	50	50G9	0.003311083	3.76E-06	9
91.2	38.667	3	50	50G9	0.003311083	3.76E-06	10
102.265	28.565	3	50	50G9	0.003311083	3.76E-06	11
10.785	37.716	3	55	50G9	0.003643134	4.14E-06	12
6.951	16.852	3	55	50G9	0.003643134	4.14E-06	13
147.91	48.141	3	55	50G9	0.003643134	4.14E-06	14
40.966	14.164	3	50	50G9	0.003311083	3.76E-06	15
31.887	28.425	3	50	50G9	0.003311083	3.76E-06	16
78.179	26.586	3	45	50G9	0.002979204	3.39E-06	17
100.523	50.242	3	50	50G9	0.003311083	3.76E-06	18
23.21	49.379	3	60	50G9	0.003975356	4.52E-06	19
120.895	50.643	3	55	50G9	0.003643134	4.14E-06	20
42.596	49.048	3	55	50G9	0.003643134	4.14E-06	21
58.553	57.541	3	55	50G9	0.003643134	4.14E-06	22
260.745	64.059	3	55	50G9	0.003643134	4.14E-06	23
12.517	51.758	3	55	50G9	0.003643134	4.14E-06	24
10.254	46.611	3	55	50G9	0.003643134	4.14E-06	25
583.839	33.399	3	50	50G9	0.003311083	3.76E-06	26
34.915	37.551	3	50	50G9	0.003311083	3.76E-06	27
27.067	66.981	3	55	50G9	0.003643134	4.14E-06	28
18.467	35.814	3	50	50G9	0.003311083	3.76E-06	29
89.329	40.404	3	50	50G9	0.003311083	3.76E-06	30
129.183	98.556	3	60	50G9	0.003975356	4.52E-06	31
19.39	121.394	3	60	50G9	0.003975356	4.52E-06	32
79.042	128.369	3	60	50G9	0.003975356	4.52E-06	33
296.633	82.8	3	60	50G9	0.003975356	4.52E-06	34
531.49	58.702	3	60	50G9	0.003975356	4.52E-06	35
315.961	20.617	3	60	50G9	0.003975356	4.52E-06	36
326.422	10.878	3	60	50G9	0.003975356	4.52E-06	37
287.422	16.042	3	65	50G9	0.004307749	4.90E-06	38
284.587	25.347	3	60	50G9	0.003975356	4.52E-06	39
313.344	11.326	3	65	50G9	0.004307749	4.90E-06	40
361.01	11.785	3	60	50G9	0.003975356	4.52E-06	41
322.896	5.911	3	55	50G9	0.003643134	4.14E-06	42
261.637	2.828	3	55	50G9	0.003643134	4.14E-06	43
176.336	1.694	3	50	50G9	0.003311083	3.76E-06	44
235.836	4.76	3	60	50G9	0.003975356	4.52E-06	45
259.054	4.683	3	50	50G9	0.003311083	3.76E-06	46
154.487	4.39	3	60	50G9	0.003975356	4.52E-06	47
304.886	7.632	3	55	50G9	0.003643134	4.14E-06	48
202.125	7.847	3	60	50G9	0.003975356	4.52E-06	49
127.417	4.193	3	55	50G9	0.003643134	4.14E-06	50
153.593	3.492	3	50	50G9	0.003311083	3.76E-06	51
174.635	15.774	3	55	50G9	0.003643134	4.14E-06	52
179.324	11.246	3	55	50G9	0.003643134	4.14E-06	53
145.748	9.9	3	60	50G9	0.003975356	4.52E-06	54
155.215	5.496	3	55	50G9	0.003643134	4.14E-06	55
157.644	5.141	3	55	50G9	0.003643134	4.14E-06	56
127.027	0.65	3	40	50G9	0.002647496	3.01E-06	57
173.792	1.53	3	55	50G9	0.003643134	4.14E-06	58
232.543	2.322	3	50	50G9	0.003311083	3.76E-06	59
471.496	19.916	3	45	50G9	0.002979204	3.39E-06	60
369.547	17.201	3	45	50G9	0.002979204	3.39E-06	61
337.463	9.896	3	45	50G9	0.002979204	3.39E-06	62
323.606	14.61	3	45	50G9	0.002979204	3.39E-06	63
291.659	20.611	3	45	50G9	0.002979204	3.39E-06	64
250.741	24.509	3	45	50G9	0.002979204	3.39E-06	65
268.163	17.905	3	45	50G9	0.002979204	3.39E-06	66
390.048	33.415	3	45	50G9	0.002979204	3.39E-06	67
266.932	40.376	3	45	50G9	0.002979204	3.39E-06	68
330.396	83.19	3	45	50G9	0.002979204	3.39E-06	69
261.16	31.288	3	40	50G9	0.002647496	3.01E-06	70
235.164	23.791	3	45	50G9	0.002979204	3.39E-06	71
330.159	32.376	3	45	50G9	0.002979204	3.39E-06	72
373.146	31.089	3	45	50G9	0.002979204	3.39E-06	73
424.57	36.839	3	40	50G9	0.002647496	3.01E-06	74
250.384	33.426	3	40	50G9	0.002647496	3.01E-06	75
209.282	21.29	3	40	50G9	0.002647496	3.01E-06	76
178.591	23.509	3	40	50G9	0.002647496	3.01E-06	77
196.112	24.597	3	40	50G9	0.002647496	3.01E-06	78
186.684	43.07	3	45	50G9	0.002979204	3.39E-06	79
158.547	28.011	3	40	50G9	0.002647496	3.01E-06	80
120.313	53.474	3	45	50G9	0.002979204	3.39E-06	81
104.759	80.212	3	45	50G9	0.002979204	3.39E-06	82
168.795	77.563	3	45	50G9	0.002979204	3.39E-06	83
148.188	96.252	3	45	50G9	0.002979204	3.39E-06	84
29.963	73.966	3	45	50G9	0.002979204	3.39E-06	85
40.804	38.55	3	40	50G9	0.002647496	3.01E-06	86
47.227	26.739	3	40	50G9	0.002647496	3.01E-06	87
65.058	72.291	3	45	50G9	0.002979204	3.39E-06	88
47.219	82.876	3	45	50G9	0.002979204	3.39E-06	89
51.207	73.264	3	40	50G9	0.002647496	3.01E-06	90
485.59	94.169	3	45	50G9	0.002979204	3.39E-06	91
252.484	56.232	3	45	50G9	0.002979204	3.39E-06	92
NA	NA	3	NA	50G9	879.1963613	0.99965476	93
1105.64	13.176	4	40	50H0	0.002647496	3.33E-06	1
1074.115	13.348	4	40	50H0	0.002647496	3.33E-06	2
1247.913	16.454	4	40	50H0	0.002647496	3.33E-06	3
1796.495	15.914	4	40	50H0	0.002647496	3.33E-06	4
1522.167	12.154	4	40	50H0	0.002647496	3.33E-06	5
1903.585	9.798	4	35	50H0	0.002315959	2.91E-06	6
1702.019	0	4	30	50H0	0.001984594	2.50E-06	7
1344.515	0.982	4	35	50H0	0.002315959	2.91E-06	8
1724.064	16.965	4	35	50H0	0.002315959	2.91E-06	9
2162.859	36.403	4	35	50H0	0.002315959	2.91E-06	10
1861.744	14.727	4	35	50H0	0.002315959	2.91E-06	11
1255.672	5.23	4	40	50H0	0.002647496	3.33E-06	12
1111.399	27.998	4	35	50H0	0.002315959	2.91E-06	13
1058.632	28.932	4	45	50H0	0.002979204	3.75E-06	14
825.865	20.472	4	40	50H0	0.002647496	3.33E-06	15
690.412	18.519	4	40	50H0	0.002647496	3.33E-06	16
950.897	34.272	4	40	50H0	0.002647496	3.33E-06	17
942.242	17.825	4	35	50H0	0.002315959	2.91E-06	18
794.006	23.195	4	35	50H0	0.002315959	2.91E-06	19
506.167	7.578	4	35	50H0	0.002315959	2.91E-06	20
586.393	2.815	4	35	50H0	0.002315959	2.91E-06	21
417.96	8.6	4	35	50H0	0.002315959	2.91E-06	22
418.657	2.909	4	35	50H0	0.002315959	2.91E-06	23
421.514	12.245	4	35	50H0	0.002315959	2.91E-06	24
441.495	1.804	4	35	50H0	0.002315959	2.91E-06	25
340.065	18.214	4	40	50H0	0.002647496	3.33E-06	26
223.008	8.404	4	35	50H0	0.002315959	2.91E-06	27
198.253	10.881	4	40	50H0	0.002647496	3.33E-06	28
229.897	10.045	4	40	50H0	0.002647496	3.33E-06	29
193.166	15.181	4	45	50H0	0.002979204	3.75E-06	30
379.795	40.792	4	45	50H0	0.002979204	3.75E-06	31
533.028	38.091	4	40	50H0	0.002647496	3.33E-06	32
475.738	20.532	4	40	50H0	0.002647496	3.33E-06	33
251.7	1.868	4	50	50H0	0.003311083	4.16E-06	34
186.208	1.15	4	40	50H0	0.002647496	3.33E-06	35
237.641	0	4	30	50H0	0.001984594	2.50E-06	36
184.675	3.294	4	50	50H0	0.003311083	4.16E-06	37
129.499	12.174	4	60	50H0	0.003975356	5.00E-06	38
134.179	19.523	4	55	50H0	0.003643134	4.58E-06	39
239.926	14.321	4	55	50H0	0.003643134	4.58E-06	40
212.884	5.006	4	55	50H0	0.003643134	4.58E-06	41
274.065	2.096	4	50	50H0	0.003311083	4.16E-06	42
354.039	10.462	4	55	50H0	0.003643134	4.58E-06	43
366.182	15.559	4	55	50H0	0.003643134	4.58E-06	44
216.717	13.771	4	55	50H0	0.003643134	4.58E-06	45
173.862	6.303	4	50	50H0	0.003311083	4.16E-06	46
187.394	12.457	4	50	50H0	0.003311083	4.16E-06	47
326.859	5.117	4	45	50H0	0.002979204	3.75E-06	48
529.98	15.927	4	45	50H0	0.002979204	3.75E-06	49
590.633	24.491	4	50	50H0	0.003311083	4.16E-06	50
470.838	32.376	4	45	50H0	0.002979204	3.75E-06	51
450.319	27.502	4	45	50H0	0.002979204	3.75E-06	52
576.969	28.109	4	45	50H0	0.002979204	3.75E-06	53
555.294	38.482	4	55	50H0	0.003643134	4.58E-06	54
861.537	35.099	4	45	50H0	0.002979204	3.75E-06	55
798.136	60.052	4	45	50H0	0.002979204	3.75E-06	56
428.04	85.665	4	45	50H0	0.002979204	3.75E-06	57
552.875	29.127	4	45	50H0	0.002979204	3.75E-06	58
447.398	74.591	4	40	50H0	0.002647496	3.33E-06	59
676.001	57.172	4	40	50H0	0.002647496	3.33E-06	60
555.987	5.617	4	40	50H0	0.002647496	3.33E-06	61
430.283	26.692	4	40	50H0	0.002647496	3.33E-06	62
342.16	16.805	4	45	50H0	0.002979204	3.75E-06	63
287.808	20.483	4	45	50H0	0.002979204	3.75E-06	64
284.166	12.483	4	45	50H0	0.002979204	3.75E-06	65
395.184	17.764	4	45	50H0	0.002979204	3.75E-06	66
532.103	21.035	4	45	50H0	0.002979204	3.75E-06	67
525.837	20.033	4	45	50H0	0.002979204	3.75E-06	68
NA	NA	4	NA	50H0	794.9080195	0.999758546	69
NA	NA	5	NA	50H1	41.59998	0.999999519	1
NA	NA	5	NA	50H1	1.00E-05	2.40E-07	2
NA	NA	5	NA	50H1	1.00E-05	2.40E-07	3
584.493	163.307	6	45	51G7	0.002979204	4.85E-06	1
798.242	201.436	6	45	51G7	0.002979204	4.85E-06	2
817.8	235.643	6	40	51G7	0.002647496	4.31E-06	3
107.883	117.988	6	40	51G7	0.002647496	4.31E-06	4
128.328	171.812	6	45	51G7	0.002979204	4.85E-06	5
80.066	134.806	6	40	51G7	0.002647496	4.31E-06	6
317.177	175.911	6	35	51G7	0.002315959	3.77E-06	7
134.308	166.419	6	45	51G7	0.002979204	4.85E-06	8
157.983	77.908	6	35	51G7	0.002315959	3.77E-06	9
535.467	24.782	6	35	51G7	0.002315959	3.77E-06	10
1421.444	21.582	6	35	51G7	0.002315959	3.77E-06	11
239.138	0	6	30	51G7	0.001984594	3.23E-06	12
736.964	0	6	30	51G7	0.001984594	3.23E-06	13
815.065	0	6	30	51G7	0.001984594	3.23E-06	14
980.025	0	6	30	51G7	0.001984594	3.23E-06	15
711.874	0	6	30	51G7	0.001984594	3.23E-06	16
501.873	0.967	6	35	51G7	0.002315959	3.77E-06	17
309.074	3.968	6	35	51G7	0.002315959	3.77E-06	18
392.974	3.514	6	35	51G7	0.002315959	3.77E-06	19
280.151	0.621	6	35	51G7	0.002315959	3.77E-06	20
300.277	0	6	30	51G7	0.001984594	3.23E-06	21
561.796	0.552	6	35	51G7	0.002315959	3.77E-06	22
1115.61	6.369	6	35	51G7	0.002315959	3.77E-06	23
1004.861	6.662	6	35	51G7	0.002315959	3.77E-06	24
895.586	15.186	6	40	51G7	0.002647496	4.31E-06	25
754.985	5.341	6	35	51G7	0.002315959	3.77E-06	26
488.809	6.528	6	40	51G7	0.002647496	4.31E-06	27
435.332	6.282	6	40	51G7	0.002647496	4.31E-06	28
247.594	11.519	6	40	51G7	0.002647496	4.31E-06	29
344.988	8.686	6	40	51G7	0.002647496	4.31E-06	30
237.096	2.645	6	40	51G7	0.002647496	4.31E-06	31
262.799	0	6	30	51G7	0.001984594	3.23E-06	32
575.305	0	6	30	51G7	0.001984594	3.23E-06	33
806.525	0	6	30	51G7	0.001984594	3.23E-06	34
704.995	0	6	30	51G7	0.001984594	3.23E-06	35
583.827	12.502	6	35	51G7	0.002315959	3.77E-06	36
571.158	16.405	6	40	51G7	0.002647496	4.31E-06	37
895.136	17.622	6	40	51G7	0.002647496	4.31E-06	38
520.325	28.685	6	40	51G7	0.002647496	4.31E-06	39
657.808	41.445	6	40	51G7	0.002647496	4.31E-06	40
592.276	42.031	6	40	51G7	0.002647496	4.31E-06	41
513.146	26.584	6	40	51G7	0.002647496	4.31E-06	42
389.958	38.592	6	45	51G7	0.002979204	4.85E-06	43
258.79	54.957	6	45	51G7	0.002979204	4.85E-06	44
351.581	30.043	6	40	51G7	0.002647496	4.31E-06	45
784.452	53.889	6	40	51G7	0.002647496	4.31E-06	46
NA	NA	6	NA	51G7	614.3871639	0.999816377	47
841.937	20.74	7	40	51G8	0.002647496	3.07E-06	1
615.897	28.34	7	40	51G8	0.002647496	3.07E-06	2
853.992	12.332	7	35	51G8	0.002315959	2.68E-06	3
578.736	12.841	7	35	51G8	0.002315959	2.68E-06	4
438.838	13.608	7	40	51G8	0.002647496	3.07E-06	5
485.298	12.629	7	40	51G8	0.002647496	3.07E-06	6
456.358	16.781	7	35	51G8	0.002315959	2.68E-06	7
743.157	10.49	7	35	51G8	0.002315959	2.68E-06	8
815.844	2.195	7	35	51G8	0.002315959	2.68E-06	9
822.775	2.822	7	35	51G8	0.002315959	2.68E-06	10
1322.665	14.262	7	35	51G8	0.002315959	2.68E-06	11
1976.664	3.781	7	35	51G8	0.002315959	2.68E-06	12
1296.938	0	7	30	51G8	0.001984594	2.30E-06	13
1198.664	16.843	7	35	51G8	0.002315959	2.68E-06	14
899.809	73.428	7	35	51G8	0.002315959	2.68E-06	15
720.851	37.763	7	40	51G8	0.002647496	3.07E-06	16
637.32	52.074	7	45	51G8	0.002979204	3.45E-06	17
578.488	57.234	7	40	51G8	0.002647496	3.07E-06	18
698.571	25.864	7	40	51G8	0.002647496	3.07E-06	19
528.201	38.401	7	35	51G8	0.002315959	2.68E-06	20
621.249	30.623	7	40	51G8	0.002647496	3.07E-06	21
461.525	43.258	7	40	51G8	0.002647496	3.07E-06	22
506.733	22.488	7	35	51G8	0.002315959	2.68E-06	23
640.166	1.591	7	35	51G8	0.002315959	2.68E-06	24
568.469	0	7	30	51G8	0.001984594	2.30E-06	25
423.421	31.084	7	40	51G8	0.002647496	3.07E-06	26
347.567	48.236	7	40	51G8	0.002647496	3.07E-06	27
223.632	64.164	7	45	51G8	0.002979204	3.45E-06	28
293.925	64.052	7	45	51G8	0.002979204	3.45E-06	29
347.466	71.571	7	45	51G8	0.002979204	3.45E-06	30
184.011	59.593	7	45	51G8	0.002979204	3.45E-06	31
179.326	78.725	7	50	51G8	0.003311083	3.83E-06	32
340.005	133.222	7	50	51G8	0.003311083	3.83E-06	33
343.807	135.397	7	50	51G8	0.003311083	3.83E-06	34
290.136	166.473	7	45	51G8	0.002979204	3.45E-06	35
649.281	164.839	7	45	51G8	0.002979204	3.45E-06	36
484.485	186.869	7	45	51G8	0.002979204	3.45E-06	37
503.466	136.878	7	45	51G8	0.002979204	3.45E-06	38
750.826	82.251	7	45	51G8	0.002979204	3.45E-06	39
602.693	82.289	7	45	51G8	0.002979204	3.45E-06	40
784.262	61.563	7	40	51G8	0.002647496	3.07E-06	41
489.675	73.354	7	40	51G8	0.002647496	3.07E-06	42
733.574	106.204	7	40	51G8	0.002647496	3.07E-06	43
1035.665	151.231	7	40	51G8	0.002647496	3.07E-06	44
879.201	140.444	7	40	51G8	0.002647496	3.07E-06	45
703.067	118.317	7	40	51G8	0.002647496	3.07E-06	46
969.049	186.545	7	40	51G8	0.002647496	3.07E-06	47
659.696	146.765	7	35	51G8	0.002315959	2.68E-06	48
580.823	158.021	7	40	51G8	0.002647496	3.07E-06	49
325.177	188.593	7	40	51G8	0.002647496	3.07E-06	50
371.01	139.502	7	35	51G8	0.002315959	2.68E-06	51
274.846	226.53	7	35	51G8	0.002315959	2.68E-06	52
194.097	220.991	7	35	51G8	0.002315959	2.68E-06	53
210.05	281.976	7	35	51G8	0.002315959	2.68E-06	54
237.087	207.492	7	35	51G8	0.002315959	2.68E-06	55
342.107	299.067	7	35	51G8	0.002315959	2.68E-06	56
77.616	360.147	7	40	51G8	0.002647496	3.07E-06	57
1013.609	654.892	7	40	51G8	0.002647496	3.07E-06	58
155.677	643.357	7	40	51G8	0.002647496	3.07E-06	59
98.193	848.283	7	45	51G8	0.002979204	3.45E-06	60
13.449	394.169	7	45	51G8	0.002979204	3.45E-06	61
115.754	307.579	7	50	51G8	0.003311083	3.83E-06	62
38.735	217.974	7	50	51G8	0.003311083	3.83E-06	63
162.062	146.256	7	50	51G8	0.003311083	3.83E-06	64
3.407	146.687	7	50	51G8	0.003311083	3.83E-06	65
5.963	137.478	7	50	51G8	0.003311083	3.83E-06	66
12.25	329.198	7	45	51G8	0.002979204	3.45E-06	67
174.557	257.894	7	40	51G8	0.002647496	3.07E-06	68
8.192	306.343	7	45	51G8	0.002979204	3.45E-06	69
198.826	140.271	7	40	51G8	0.002647496	3.07E-06	70
366.627	0	7	30	51G8	0.001984594	2.30E-06	71
833.889	0	7	30	51G8	0.001984594	2.30E-06	72
257.866	12.571	7	35	51G8	0.002315959	2.68E-06	73
530.439	7.197	7	35	51G8	0.002315959	2.68E-06	74
292.429	3.299	7	35	51G8	0.002315959	2.68E-06	75
151.258	6.505	7	35	51G8	0.002315959	2.68E-06	76
668.732	6.516	7	35	51G8	0.002315959	2.68E-06	77
153.488	71.018	7	35	51G8	0.002315959	2.68E-06	78
72.974	111.644	7	35	51G8	0.002315959	2.68E-06	79
40.063	16.011	7	35	51G8	0.002315959	2.68E-06	80
40.153	198.082	7	40	51G8	0.002647496	3.07E-06	81
209.383	87.849	7	35	51G8	0.002315959	2.68E-06	82
81.73	52.39	7	35	51G8	0.002315959	2.68E-06	83
49.725	27	7	35	51G8	0.002315959	2.68E-06	84
142.274	6.166	7	35	51G8	0.002315959	2.68E-06	85
393.018	6.182	7	35	51G8	0.002315959	2.68E-06	86
651.746	26.829	7	35	51G8	0.002315959	2.68E-06	87
152.002	1.49	7	35	51G8	0.002315959	2.68E-06	88
139.442	0	7	30	51G8	0.001984594	2.30E-06	89
140.247	92.595	7	40	51G8	0.002647496	3.07E-06	90
11.388	118.153	7	45	51G8	0.002979204	3.45E-06	91
72.503	97.416	7	50	51G8	0.003311083	3.83E-06	92
292.271	73.686	7	45	51G8	0.002979204	3.45E-06	93
323.994	166.381	7	45	51G8	0.002979204	3.45E-06	94
448.173	175.623	7	45	51G8	0.002979204	3.45E-06	95
NA	NA	7	NA	51G8	863.4511314	0.999711858	96
339.823	0	8	25	51G9	0.0016534	1.91E-06	1
460.968	1.818	8	45	51G9	0.002979204	3.44E-06	2
350.771	1.294	8	45	51G9	0.002979204	3.44E-06	3
431.241	2.245	8	45	51G9	0.002979204	3.44E-06	4
399.922	0.729	8	40	51G9	0.002647496	3.06E-06	5
415.267	3.445	8	45	51G9	0.002979204	3.44E-06	6
364.196	0.896	8	40	51G9	0.002647496	3.06E-06	7
499.718	7.068	8	45	51G9	0.002979204	3.44E-06	8
407.277	3.475	8	45	51G9	0.002979204	3.44E-06	9
297.091	1.817	8	45	51G9	0.002979204	3.44E-06	10
238.222	2.037	8	45	51G9	0.002979204	3.44E-06	11
340.793	3.83	8	45	51G9	0.002979204	3.44E-06	12
359.524	5.598	8	50	51G9	0.003311083	3.82E-06	13
454.703	13.454	8	45	51G9	0.002979204	3.44E-06	14
464.416	8.529	8	45	51G9	0.002979204	3.44E-06	15
518.054	10.354	8	45	51G9	0.002979204	3.44E-06	16
637.872	9.649	8	45	51G9	0.002979204	3.44E-06	17
623.867	8.367	8	45	51G9	0.002979204	3.44E-06	18
496.006	9.249	8	45	51G9	0.002979204	3.44E-06	19
300.289	3.214	8	45	51G9	0.002979204	3.44E-06	20
238.564	3.227	8	45	51G9	0.002979204	3.44E-06	21
415.755	5.36	8	45	51G9	0.002979204	3.44E-06	22
456.197	9.063	8	45	51G9	0.002979204	3.44E-06	23
511.791	4.702	8	45	51G9	0.002979204	3.44E-06	24
369.417	7.286	8	45	51G9	0.002979204	3.44E-06	25
457.503	3.225	8	40	51G9	0.002647496	3.06E-06	26
317.361	6.642	8	40	51G9	0.002647496	3.06E-06	27
320.79	6.607	8	40	51G9	0.002647496	3.06E-06	28
364.998	9.474	8	40	51G9	0.002647496	3.06E-06	29
434.156	9.062	8	40	51G9	0.002647496	3.06E-06	30
520.333	16.81	8	40	51G9	0.002647496	3.06E-06	31
212.095	177.215	8	45	51G9	0.002979204	3.44E-06	32
823.169	105.936	8	45	51G9	0.002979204	3.44E-06	33
19.476	231.096	8	45	51G9	0.002979204	3.44E-06	34
276.772	164.546	8	50	51G9	0.003311083	3.82E-06	35
281.585	134.83	8	50	51G9	0.003311083	3.82E-06	36
195.328	239.529	8	50	51G9	0.003311083	3.82E-06	37
98.4	133.863	8	50	51G9	0.003311083	3.82E-06	38
88.626	210.6	8	50	51G9	0.003311083	3.82E-06	39
67.575	76.266	8	65	51G9	0.004307749	4.98E-06	40
59.12	53.169	8	65	51G9	0.004307749	4.98E-06	41
252.906	46.755	8	65	51G9	0.004307749	4.98E-06	42
129.471	48.392	8	65	51G9	0.004307749	4.98E-06	43
82.91	35.756	8	60	51G9	0.003975356	4.59E-06	44
113.372	53.592	8	55	51G9	0.003643134	4.21E-06	45
216.598	60.105	8	55	51G9	0.003643134	4.21E-06	46
52.743	51.655	8	55	51G9	0.003643134	4.21E-06	47
