ch1	ch2	Rec	meanD	Rec2	Ae	pA	LOG
69.734	10.737	17	35	53G8	0.002315959	2.76E-06	4
113.837	8.792	17	35	53G8	0.002315959	2.76E-06	5
1541.149	0	17	30	53G8	0.001984594	2.37E-06	6
365.634	0	17	30	53G8	0.001984594	2.37E-06	7
484.233	0	17	20	53G8	0.001322377	1.58E-06	8
832.761	0	17	25	53G8	0.0016534	1.97E-06	9
165.641	0	17	20	53G8	0.001322377	1.58E-06	10
180.022	0	17	30	53G8	0.001984594	2.37E-06	11
208.981	7.755	17	35	53G8	0.002315959	2.76E-06	12
158.805	283.713	17	35	53G8	0.002315959	2.76E-06	13
233.552	508.158	17	35	53G8	0.002315959	2.76E-06	14
50.389	196.411	17	35	53G8	0.002315959	2.76E-06	15
175.859	201.064	17	40	53G8	0.002647496	3.16E-06	16
80.668	176.617	17	40	53G8	0.002647496	3.16E-06	17
224.457	37.488	17	35	53G8	0.002315959	2.76E-06	18
256.727	163.136	17	40	53G8	0.002647496	3.16E-06	19
89.387	76.664	17	45	53G8	0.002979204	3.55E-06	20
364.311	1281.964	17	50	53G8	0.003311083	3.95E-06	21
739.357	278.128	17	50	53G8	0.003311083	3.95E-06	22
981.57	377.897	17	60	53G8	0.003975356	4.74E-06	23
228.645	269.942	17	60	53G8	0.003975356	4.74E-06	24
296.316	319.06	17	60	53G8	0.003975356	4.74E-06	25
36.639	281.236	17	60	53G8	0.003975356	4.74E-06	26
72.812	321.026	17	60	53G8	0.003975356	4.74E-06	27
85.787	470.745	17	60	53G8	0.003975356	4.74E-06	28
340.636	494.016	17	60	53G8	0.003975356	4.74E-06	29
161.469	345.405	17	60	53G8	0.003975356	4.74E-06	30
62.096	309.981	17	55	53G8	0.003643134	4.35E-06	31
370.183	298.356	17	45	53G8	0.002979204	3.55E-06	32
331.1	371.244	17	40	53G8	0.002647496	3.16E-06	33
204.029	371.913	17	45	53G8	0.002979204	3.55E-06	34
140.672	356.893	17	40	53G8	0.002647496	3.16E-06	35
141.257	277.352	17	40	53G8	0.002647496	3.16E-06	36
98.417	343.878	17	45	53G8	0.002979204	3.55E-06	37
142.282	401.723	17	50	53G8	0.003311083	3.95E-06	38
256.317	329.926	17	50	53G8	0.003311083	3.95E-06	39
285.265	248.154	17	50	53G8	0.003311083	3.95E-06	40
293.469	275.181	17	55	53G8	0.003643134	4.35E-06	41
414.477	438.965	17	55	53G8	0.003643134	4.35E-06	42
361.191	276.201	17	55	53G8	0.003643134	4.35E-06	43
169.158	252.545	17	55	53G8	0.003643134	4.35E-06	44
81.358	317.845	17	50	53G8	0.003311083	3.95E-06	45
203.552	140.276	17	50	53G8	0.003311083	3.95E-06	46
679.327	147.2	17	50	53G8	0.003311083	3.95E-06	47
1001.233	180.691	17	50	53G8	0.003311083	3.95E-06	48
141.612	248.548	17	50	53G8	0.003311083	3.95E-06	49
320.122	255.342	17	55	53G8	0.003643134	4.35E-06	50
308.184	174.493	17	55	53G8	0.003643134	4.35E-06	51
442.607	184.981	17	55	53G8	0.003643134	4.35E-06	52
369.558	199.264	17	50	53G8	0.003311083	3.95E-06	53
86.185	136.409	17	50	53G8	0.003311083	3.95E-06	54
749.794	229.806	17	50	53G8	0.003311083	3.95E-06	55
91.42	105.805	17	50	53G8	0.003311083	3.95E-06	56
113.978	130.597	17	50	53G8	0.003311083	3.95E-06	57
23.837	250.612	17	45	53G8	0.002979204	3.55E-06	58
5.969	149.548	17	45	53G8	0.002979204	3.55E-06	59
93.86	116.729	17	45	53G8	0.002979204	3.55E-06	60
NA	NA	17	NA	53G8	837.9189034	0.99978392	61
81.239	452.109	18	55	53G9	0.003643134	4.35E-06	1
106.088	381.755	18	55	53G9	0.003643134	4.35E-06	2
550.215	335.741	18	55	53G9	0.003643134	4.35E-06	3
744.284	442.763	18	60	53G9	0.003975356	4.74E-06	4
122.686	461.355	18	60	53G9	0.003975356	4.74E-06	5
360.99	297.857	18	60	53G9	0.003975356	4.74E-06	6
205.752	445.384	18	65	53G9	0.004307749	5.14E-06	7
157.238	412.484	18	65	53G9	0.004307749	5.14E-06	8
192.044	506.53	18	75	53G9	0.004973049	5.93E-06	9
239.4	430.319	18	60	53G9	0.003975356	4.74E-06	10
203.925	197.686	18	60	53G9	0.003975356	4.74E-06	11
110.223	251.279	18	55	53G9	0.003643134	4.35E-06	12
215.355	146.937	18	55	53G9	0.003643134	4.35E-06	13
651.049	105.737	18	55	53G9	0.003643134	4.35E-06	14
607.299	99.349	18	65	53G9	0.004307749	5.14E-06	15
402.66	107.165	18	70	53G9	0.004640313	5.54E-06	16
403.752	57.247	18	70	53G9	0.004640313	5.54E-06	17
209.901	33.583	18	65	53G9	0.004307749	5.14E-06	18
240.084	21.676	18	65	53G9	0.004307749	5.14E-06	19
286.788	28.049	18	60	53G9	0.003975356	4.74E-06	20
274.606	33.558	18	65	53G9	0.004307749	5.14E-06	21
234.482	24.502	18	70	53G9	0.004640313	5.54E-06	22
261.876	36.456	18	70	53G9	0.004640313	5.54E-06	23
251.779	32.758	18	70	53G9	0.004640313	5.54E-06	24
210.728	39.587	18	70	53G9	0.004640313	5.54E-06	25
176.203	36.233	18	60	53G9	0.003975356	4.74E-06	26
124.478	21.428	18	60	53G9	0.003975356	4.74E-06	27
138.184	23.284	18	60	53G9	0.003975356	4.74E-06	28
158.714	29.978	18	55	53G9	0.003643134	4.35E-06	29
151.649	41.982	18	70	53G9	0.004640313	5.54E-06	30
194.429	40.574	18	55	53G9	0.003643134	4.35E-06	31
165.518	56.5	18	70	53G9	0.004640313	5.54E-06	32
192.053	29.913	18	65	53G9	0.004307749	5.14E-06	33
179.181	58.172	18	60	53G9	0.003975356	4.74E-06	34
185.533	53.992	18	60	53G9	0.003975356	4.74E-06	35
174.276	70.502	18	55	53G9	0.003643134	4.35E-06	36
252.934	68.087	18	55	53G9	0.003643134	4.35E-06	37
298.396	134.449	18	60	53G9	0.003975356	4.74E-06	38
177.736	92.591	18	55	53G9	0.003643134	4.35E-06	39
173.792	58.421	18	50	53G9	0.003311083	3.95E-06	40
252.365	140.799	18	50	53G9	0.003311083	3.95E-06	41
212.894	151.796	18	45	53G9	0.002979204	3.55E-06	42
279.914	260.013	18	40	53G9	0.002647496	3.16E-06	43
476.704	168.971	18	40	53G9	0.002647496	3.16E-06	44
425.018	217.179	18	40	53G9	0.002647496	3.16E-06	45
373.614	126.257	18	40	53G9	0.002647496	3.16E-06	46
278.921	208.269	18	40	53G9	0.002647496	3.16E-06	47
408.866	196.501	18	45	53G9	0.002979204	3.55E-06	48
385.79	201.2	18	45	53G9	0.002979204	3.55E-06	49
273.767	294.795	18	40	53G9	0.002647496	3.16E-06	50
346.628	328.149	18	45	53G9	0.002979204	3.55E-06	51
282.969	356.827	18	45	53G9	0.002979204	3.55E-06	52
266.225	138.221	18	45	53G9	0.002979204	3.55E-06	53
229.2	84.545	18	45	53G9	0.002979204	3.55E-06	54
198.613	167.364	18	45	53G9	0.002979204	3.55E-06	55
883.418	182.042	18	50	53G9	0.003311083	3.95E-06	56
353.237	164.49	18	50	53G9	0.003311083	3.95E-06	57
349.765	112.282	18	50	53G9	0.003311083	3.95E-06	58
162.65	203.87	18	50	53G9	0.003311083	3.95E-06	59
171.833	275.353	18	50	53G9	0.003311083	3.95E-06	60
173.735	239.782	18	50	53G9	0.003311083	3.95E-06	61
241.127	264.007	18	50	53G9	0.003311083	3.95E-06	62
273.521	387.725	18	50	53G9	0.003311083	3.95E-06	63
NA	NA	18	NA	53G9	837.867142	0.99972216	64
127.871	19.485	19	55	53H0	0.003643134	4.35E-06	1
92.874	12.218	19	55	53H0	0.003643134	4.35E-06	2
171.247	15.835	19	60	53H0	0.003975356	4.74E-06	3
180.565	6.79	19	50	53H0	0.003311083	3.95E-06	4
101.1	8.027	19	50	53H0	0.003311083	3.95E-06	5
51.854	6.966	19	60	53H0	0.003975356	4.74E-06	6
97.264	14.975	19	65	53H0	0.004307749	5.14E-06	7
120.212	14.123	19	50	53H0	0.003311083	3.95E-06	8
26.705	30.214	19	50	53H0	0.003311083	3.95E-06	9
38.186	12.676	19	50	53H0	0.003311083	3.95E-06	10
50.21	5.394	19	45	53H0	0.002979204	3.55E-06	11
57.07	5.388	19	50	53H0	0.003311083	3.95E-06	12
88.321	14.707	19	50	53H0	0.003311083	3.95E-06	13
131.542	9.476	19	40	53H0	0.002647496	3.16E-06	14
50.165	10.001	19	40	53H0	0.002647496	3.16E-06	15
134.899	15.097	19	40	53H0	0.002647496	3.16E-06	16
137.438	9.507	19	40	53H0	0.002647496	3.16E-06	17
161.273	18.387	19	35	53H0	0.002315959	2.76E-06	18
284.136	7.058	19	35	53H0	0.002315959	2.76E-06	19
221.564	4.155	19	35	53H0	0.002315959	2.76E-06	20
239.59	2.937	19	35	53H0	0.002315959	2.76E-06	21
330.531	36.181	19	35	53H0	0.002315959	2.76E-06	22
377.909	35.081	19	40	53H0	0.002647496	3.16E-06	23
300.717	36.651	19	40	53H0	0.002647496	3.16E-06	24
190.459	29.802	19	40	53H0	0.002647496	3.16E-06	25
77.094	23.622	19	45	53H0	0.002979204	3.55E-06	26
58.656	4.602	19	40	53H0	0.002647496	3.16E-06	27
59.04	4.884	19	40	53H0	0.002647496	3.16E-06	28
33.838	1.989	19	40	53H0	0.002647496	3.16E-06	29
64.27	3.935	19	40	53H0	0.002647496	3.16E-06	30
138.305	11.17	19	40	53H0	0.002647496	3.16E-06	31
183.714	12.17	19	40	53H0	0.002647496	3.16E-06	32
553.408	8.291	19	40	53H0	0.002647496	3.16E-06	33
239.541	9.337	19	40	53H0	0.002647496	3.16E-06	34
161.947	23.357	19	40	53H0	0.002647496	3.16E-06	35
188.947	27.365	19	40	53H0	0.002647496	3.16E-06	36
462.521	14.738	19	40	53H0	0.002647496	3.16E-06	37
325.98	14.93	19	45	53H0	0.002979204	3.55E-06	38
103.079	4.656	19	50	53H0	0.003311083	3.95E-06	39
197.048	4.805	19	50	53H0	0.003311083	3.95E-06	40
101.906	14.816	19	50	53H0	0.003311083	3.95E-06	41
149.975	11.14	19	50	53H0	0.003311083	3.95E-06	42
87.45	17.975	19	55	53H0	0.003643134	4.35E-06	43
234.104	9.59	19	60	53H0	0.003975356	4.74E-06	44
172.397	13.012	19	60	53H0	0.003975356	4.74E-06	45
251.623	16.207	19	60	53H0	0.003975356	4.74E-06	46
107.713	15.467	19	55	53H0	0.003643134	4.35E-06	47
146.627	18.698	19	55	53H0	0.003643134	4.35E-06	48
94.298	17.06	19	55	53H0	0.003643134	4.35E-06	49
128.324	19.649	19	60	53H0	0.003975356	4.74E-06	50
208.697	22.754	19	60	53H0	0.003975356	4.74E-06	51
241.162	35.141	19	75	53H0	0.004973049	5.93E-06	52
221.244	39.8	19	80	53H0	0.005305956	6.33E-06	53
119.608	32.121	19	55	53H0	0.003643134	4.35E-06	54
130.075	23.831	19	55	53H0	0.003643134	4.35E-06	55
33.882	188.961	19	65	53H0	0.004307749	5.14E-06	56
84.317	168.663	19	60	53H0	0.003975356	4.74E-06	57
22.456	127.949	19	60	53H0	0.003975356	4.74E-06	58
27.198	140.315	19	60	53H0	0.003975356	4.74E-06	59
46.006	189.379	19	60	53H0	0.003975356	4.74E-06	60
147.108	123.407	19	60	53H0	0.003975356	4.74E-06	61
123.82	174.081	19	55	53H0	0.003643134	4.35E-06	62
73.405	114.058	19	60	53H0	0.003975356	4.74E-06	63
19.482	140.159	19	60	53H0	0.003975356	4.74E-06	64
26.487	108.652	19	60	53H0	0.003975356	4.74E-06	65
35.717	108.333	19	55	53H0	0.003643134	4.35E-06	66
66.608	117.184	19	55	53H0	0.003643134	4.35E-06	67
356.399	130.017	19	55	53H0	0.003643134	4.35E-06	68
77.919	97.643	19	55	53H0	0.003643134	4.35E-06	69
38.872	91.92	19	50	53H0	0.003311083	3.95E-06	70
25.052	92.058	19	50	53H0	0.003311083	3.95E-06	71
76.488	70.868	19	50	53H0	0.003311083	3.95E-06	72
30.985	25.598	19	50	53H0	0.003311083	3.95E-06	73
38.3	34.762	19	45	53H0	0.002979204	3.55E-06	74
190.309	37.26	19	45	53H0	0.002979204	3.55E-06	75
55.172	47.73	19	45	53H0	0.002979204	3.55E-06	76
716.871	30.783	19	45	53H0	0.002979204	3.55E-06	77
37.616	32.697	19	45	53H0	0.002979204	3.55E-06	78
124.424	44.908	19	40	53H0	0.002647496	3.16E-06	79
84.528	63.342	19	40	53H0	0.002647496	3.16E-06	80
NA	NA	19	NA	53H0	837.8360848	0.999685103	81
NA	NA	20	NA	53H1	126.59998	0.999999842	1
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	2
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	3
NA	NA	21	NA	54G7	13.19998	0.999998485	1
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	2
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	3
525.59	59.998	22	40	54G8	0.002647496	4.12E-06	1
635.279	76.27	22	35	54G8	0.002315959	3.61E-06	2
456.036	0	22	30	54G8	0.001984594	3.09E-06	3
679.685	0	22	30	54G8	0.001984594	3.09E-06	4
871.299	14.583	22	40	54G8	0.002647496	4.12E-06	5
1145.212	157.854	22	40	54G8	0.002647496	4.12E-06	6
1475.894	310.961	22	45	54G8	0.002979204	4.64E-06	7
1005.262	86.97	22	50	54G8	0.003311083	5.16E-06	8
646.315	172.501	22	65	54G8	0.004307749	6.71E-06	9
462.782	243.002	22	60	54G8	0.003975356	6.19E-06	10
254.774	74.415	22	75	54G8	0.004973049	7.74E-06	11
356.046	41.886	22	60	54G8	0.003975356	6.19E-06	12
427.493	41.653	22	60	54G8	0.003975356	6.19E-06	13
371.52	61.18	22	60	54G8	0.003975356	6.19E-06	14
373.886	56.735	22	65	54G8	0.004307749	6.71E-06	15
1016.731	54.848	22	65	54G8	0.004307749	6.71E-06	16
630.883	58.445	22	70	54G8	0.004640313	7.23E-06	17
319.193	33.386	22	65	54G8	0.004307749	6.71E-06	18
392.329	18.459	22	65	54G8	0.004307749	6.71E-06	19
221.047	13.878	22	65	54G8	0.004307749	6.71E-06	20
210.253	35.502	22	65	54G8	0.004307749	6.71E-06	21
253.519	27.04	22	55	54G8	0.003643134	5.67E-06	22
389.219	45.067	22	60	54G8	0.003975356	6.19E-06	23
262.075	61.365	22	65	54G8	0.004307749	6.71E-06	24
239.647	49.686	22	60	54G8	0.003975356	6.19E-06	25
242.309	55.552	22	55	54G8	0.003643134	5.67E-06	26
269.199	59.988	22	65	54G8	0.004307749	6.71E-06	27
164.64	70.489	22	60	54G8	0.003975356	6.19E-06	28
104.413	85.524	22	60	54G8	0.003975356	6.19E-06	29
83.361	85.181	22	60	54G8	0.003975356	6.19E-06	30
49.277	112.119	22	55	54G8	0.003643134	5.67E-06	31
44.753	80.292	22	85	54G8	0.005639035	8.78E-06	32
68.98	92.91	22	60	54G8	0.003975356	6.19E-06	33
245.678	106.518	22	90	54G8	0.005972285	9.30E-06	34
28.922	108.652	22	75	54G8	0.004973049	7.74E-06	35
43.628	44.384	22	80	54G8	0.005305956	8.26E-06	36
122.033	118.803	22	75	54G8	0.004973049	7.74E-06	37
62.216	171.051	22	65	54G8	0.004307749	6.71E-06	38
41.891	215.584	22	65	54G8	0.004307749	6.71E-06	39
65.607	205.885	22	70	54G8	0.004640313	7.23E-06	40
170.337	259.185	22	70	54G8	0.004640313	7.23E-06	41
185.143	248.96	22	70	54G8	0.004640313	7.23E-06	42
35.041	249.571	22	70	54G8	0.004640313	7.23E-06	43
6.916	177.284	22	65	54G8	0.004307749	6.71E-06	44
20.385	187.363	22	65	54G8	0.004307749	6.71E-06	45
55.713	198.689	22	75	54G8	0.004973049	7.74E-06	46
646.525	121.862	22	70	54G8	0.004640313	7.23E-06	47
293.006	220.254	22	70	54G8	0.004640313	7.23E-06	48
513.888	236.02	22	60	54G8	0.003975356	6.19E-06	49
138.502	278.156	22	55	54G8	0.003643134	5.67E-06	50
89.849	208.895	22	55	54G8	0.003643134	5.67E-06	51
369.334	185.366	22	55	54G8	0.003643134	5.67E-06	52
114.852	100.654	22	45	54G8	0.002979204	4.64E-06	53
74.82	53.298	22	40	54G8	0.002647496	4.12E-06	54
346.093	13.549	22	35	54G8	0.002315959	3.61E-06	55
327.79	0	22	20	54G8	0.001322377	2.06E-06	56
41.162	0	22	25	54G8	0.0016534	2.57E-06	57
NA	NA	22	NA	54G8	641.9776835	0.999653821	58
92.295	157.524	23	95	54G9	0.006305706	7.65E-06	1
343.437	18.548	23	55	54G9	0.003643134	4.42E-06	2
187.581	9.448	23	60	54G9	0.003975356	4.82E-06	3
354.834	21.156	23	60	54G9	0.003975356	4.82E-06	4
338.928	17.95	23	60	54G9	0.003975356	4.82E-06	5
308.021	24.593	23	65	54G9	0.004307749	5.23E-06	6
356.048	20.191	23	65	54G9	0.004307749	5.23E-06	7
257.449	18.743	23	65	54G9	0.004307749	5.23E-06	8
278.822	21.054	23	60	54G9	0.003975356	4.82E-06	9
134.554	23.826	23	60	54G9	0.003975356	4.82E-06	10
257.182	22.108	23	60	54G9	0.003975356	4.82E-06	11
201.933	24.688	23	60	54G9	0.003975356	4.82E-06	12
74.967	16.906	23	60	54G9	0.003975356	4.82E-06	13
110.812	14.373	23	60	54G9	0.003975356	4.82E-06	14
165.962	17.498	23	55	54G9	0.003643134	4.42E-06	15
161.375	9.654	23	55	54G9	0.003643134	4.42E-06	16
249.145	8.427	23	55	54G9	0.003643134	4.42E-06	17
215.285	9.23	23	55	54G9	0.003643134	4.42E-06	18
201.271	7.366	23	55	54G9	0.003643134	4.42E-06	19
289.228	47.44	23	120	54G9	0.007975381	9.68E-06	20
478.513	39.91	23	70	54G9	0.004640313	5.63E-06	21
259.526	24.841	23	70	54G9	0.004640313	5.63E-06	22
246.998	28.785	23	70	54G9	0.004640313	5.63E-06	23
270.23	35.755	23	70	54G9	0.004640313	5.63E-06	24
342.43	25.825	23	70	54G9	0.004640313	5.63E-06	25
280.445	47.384	23	65	54G9	0.004307749	5.23E-06	26
203.343	66.138	23	60	54G9	0.003975356	4.82E-06	27
287.856	67.221	23	60	54G9	0.003975356	4.82E-06	28
251.372	60.992	23	70	54G9	0.004640313	5.63E-06	29
361.853	79.59	23	70	54G9	0.004640313	5.63E-06	30
291.177	76.795	23	70	54G9	0.004640313	5.63E-06	31
268.015	54.694	23	75	54G9	0.004973049	6.03E-06	32
330.032	80.688	23	65	54G9	0.004307749	5.23E-06	33
388.76	80.87	23	60	54G9	0.003975356	4.82E-06	34
347.635	76.8	23	65	54G9	0.004307749	5.23E-06	35
327.978	84.404	23	60	54G9	0.003975356	4.82E-06	36
304.651	73.792	23	60	54G9	0.003975356	4.82E-06	37
300.128	77.648	23	60	54G9	0.003975356	4.82E-06	38
215.534	117.212	23	60	54G9	0.003975356	4.82E-06	39
247.578	144.788	23	60	54G9	0.003975356	4.82E-06	40
173.081	105.279	23	60	54G9	0.003975356	4.82E-06	41
119.971	117.702	23	55	54G9	0.003643134	4.42E-06	42
185.25	107.466	23	90	54G9	0.005972285	7.25E-06	43
153.924	117.857	23	65	54G9	0.004307749	5.23E-06	44
123.721	108.868	23	60	54G9	0.003975356	4.82E-06	45
524.088	145.464	23	70	54G9	0.004640313	5.63E-06	46
43.754	139.814	23	65	54G9	0.004307749	5.23E-06	47
76.344	157.599	23	65	54G9	0.004307749	5.23E-06	48
13.178	214.795	23	65	54G9	0.004307749	5.23E-06	49
NA	NA	23	NA	54G9	823.9888996	0.999743872	50
581.781	13.525	24	45	54H0	0.002979204	4.09E-06	1
134.328	14.547	24	45	54H0	0.002979204	4.09E-06	2
670.526	58.331	24	45	54H0	0.002979204	4.09E-06	3
217.471	78.763	24	45	54H0	0.002979204	4.09E-06	4
241.74	33.823	24	50	54H0	0.003311083	4.55E-06	5
545.441	2.283	24	35	54H0	0.002315959	3.18E-06	6
153.048	0	24	30	54H0	0.001984594	2.73E-06	7
1036.795	8.509	24	40	54H0	0.002647496	3.64E-06	8
238.941	35.014	24	45	54H0	0.002979204	4.09E-06	9
249.168	116.029	24	45	54H0	0.002979204	4.09E-06	10
424.525	57.159	24	45	54H0	0.002979204	4.09E-06	11
304.532	61.102	24	45	54H0	0.002979204	4.09E-06	12
553.88	61.046	24	45	54H0	0.002979204	4.09E-06	13
496.567	21.938	24	45	54H0	0.002979204	4.09E-06	14
633.205	9.176	24	35	54H0	0.002315959	3.18E-06	15
181.663	1170.234	24	40	54H0	0.002647496	3.64E-06	16
624.77	47.888	24	45	54H0	0.002979204	4.09E-06	17
385.921	59.169	24	50	54H0	0.003311083	4.55E-06	18
482.52	41.108	24	50	54H0	0.003311083	4.55E-06	19
502.352	37.159	24	45	54H0	0.002979204	4.09E-06	20
364.3	25.481	24	50	54H0	0.003311083	4.55E-06	21
195.572	7.21	24	50	54H0	0.003311083	4.55E-06	22
235.112	5.532	24	50	54H0	0.003311083	4.55E-06	23
260.804	7.299	24	50	54H0	0.003311083	4.55E-06	24
196.906	7.903	24	45	54H0	0.002979204	4.09E-06	25
127.296	18.687	24	45	54H0	0.002979204	4.09E-06	26
266.012	36.691	24	45	54H0	0.002979204	4.09E-06	27
197.267	38.559	24	45	54H0	0.002979204	4.09E-06	28
88.794	15.146	24	45	54H0	0.002979204	4.09E-06	29
133.19	14.132	24	50	54H0	0.003311083	4.55E-06	30
194.479	44.687	24	45	54H0	0.002979204	4.09E-06	31
221.299	27.117	24	45	54H0	0.002979204	4.09E-06	32
269.033	2.729	24	35	54H0	0.002315959	3.18E-06	33
493.74	2.534	24	35	54H0	0.002315959	3.18E-06	34
287.449	0	24	30	54H0	0.001984594	2.73E-06	35
254.586	0	24	30	54H0	0.001984594	2.73E-06	36
252.312	0	24	30	54H0	0.001984594	2.73E-06	37
491.72	0	24	30	54H0	0.001984594	2.73E-06	38
535.555	0	24	30	54H0	0.001984594	2.73E-06	39
515.412	0	24	25	54H0	0.0016534	2.27E-06	40
590.268	0	24	20	54H0	0.001322377	1.82E-06	41
639.816	0	24	20	54H0	0.001322377	1.82E-06	42
480.931	0	24	25	54H0	0.0016534	2.27E-06	43
677.282	0	24	25	54H0	0.0016534	2.27E-06	44
561.052	0	24	25	54H0	0.0016534	2.27E-06	45
202.982	0	24	20	54H0	0.001322377	1.82E-06	46
412.089	0	24	25	54H0	0.0016534	2.27E-06	47
855.243	0	24	30	54H0	0.001984594	2.73E-06	48
414.413	0	24	25	54H0	0.0016534	2.27E-06	49
651.18	0	24	25	54H0	0.0016534	2.27E-06	50
500.323	0	24	30	54H0	0.001984594	2.73E-06	51
413.575	0	24	30	54H0	0.001984594	2.73E-06	52
490.776	0	24	30	54H0	0.001984594	2.73E-06	53
222.631	0	24	30	54H0	0.001984594	2.73E-06	54
384.675	1.93	24	35	54H0	0.002315959	3.18E-06	55
414.54	12.835	24	35	54H0	0.002315959	3.18E-06	56
363.044	57.65	24	40	54H0	0.002647496	3.64E-06	57
278.734	1.964	24	35	54H0	0.002315959	3.18E-06	58
500.016	20.578	24	35	54H0	0.002315959	3.18E-06	59
231.189	24.761	24	50	54H0	0.003311083	4.55E-06	60
125.576	14.953	24	45	54H0	0.002979204	4.09E-06	61
125.212	5.463	24	50	54H0	0.003311083	4.55E-06	62
123.386	7.095	24	50	54H0	0.003311083	4.55E-06	63
127.904	6.217	24	50	54H0	0.003311083	4.55E-06	64
349.923	16.831	24	55	54H0	0.003643134	5.00E-06	65
286.138	22.293	24	55	54H0	0.003643134	5.00E-06	66
482.245	40.451	24	55	54H0	0.003643134	5.00E-06	67
399.567	48.368	24	45	54H0	0.002979204	4.09E-06	68
241.249	96.883	24	95	54H0	0.006305706	8.66E-06	69
NA	NA	24	NA	54H0	727.716627	0.999748079	70
NA	NA	25	NA	55G8	103.59998	0.999999807	1
NA	NA	25	NA	55G8	1.00E-05	9.65E-08	2
NA	NA	25	NA	55G8	1.00E-05	9.65E-08	3
168.093	116.515	26	60	55G9	0.003975356	6.35E-06	1
361.145	174.23	26	55	55G9	0.003643134	5.82E-06	2
307.847	140.939	26	60	55G9	0.003975356	6.35E-06	3
617.619	133.656	26	60	55G9	0.003975356	6.35E-06	4
319.866	180.425	26	60	55G9	0.003975356	6.35E-06	5
541.077	217.238	26	65	55G9	0.004307749	6.89E-06	6
393.553	243.603	26	65	55G9	0.004307749	6.89E-06	7
199.076	287.752	26	85	55G9	0.005639035	9.01E-06	8
87.4	301.027	26	80	55G9	0.005305956	8.48E-06	9
97.986	215.149	26	65	55G9	0.004307749	6.89E-06	10
186.766	236.952	26	65	55G9	0.004307749	6.89E-06	11
487.409	338.929	26	65	55G9	0.004307749	6.89E-06	12
656.65	231.467	26	65	55G9	0.004307749	6.89E-06	13
257.747	139.567	26	60	55G9	0.003975356	6.35E-06	14
146.696	87.139	26	65	55G9	0.004307749	6.89E-06	15
212.659	58.008	26	65	55G9	0.004307749	6.89E-06	16
278.876	60.91	26	60	55G9	0.003975356	6.35E-06	17
311.812	38.85	26	60	55G9	0.003975356	6.35E-06	18
529.185	110.976	26	75	55G9	0.004973049	7.95E-06	19
188.336	160.4	26	80	55G9	0.005305956	8.48E-06	20
193.972	116.716	26	75	55G9	0.004973049	7.95E-06	21
238.559	98.658	26	85	55G9	0.005639035	9.01E-06	22
151.641	43.682	26	85	55G9	0.005639035	9.01E-06	23
127.059	62.143	26	70	55G9	0.004640313	7.42E-06	24
127.362	57.63	26	65	55G9	0.004307749	6.89E-06	25
149.518	58.177	26	65	55G9	0.004307749	6.89E-06	26
251.802	69.78	26	65	55G9	0.004307749	6.89E-06	27
109.246	111.372	26	55	55G9	0.003643134	5.82E-06	28
435.761	108.594	26	50	55G9	0.003311083	5.29E-06	29
233.526	68.742	26	50	55G9	0.003311083	5.29E-06	30
494.955	55.165	26	55	55G9	0.003643134	5.82E-06	31
180.335	136.92	26	65	55G9	0.004307749	6.89E-06	32
458.907	95.976	26	60	55G9	0.003975356	6.35E-06	33
NA	NA	26	NA	55G9	625.4568372	0.999771159	34
204.268	112.584	27	65	55H0	0.004307749	6.26E-06	1
53.16	106.766	27	65	55H0	0.004307749	6.26E-06	2
140.096	85.061	27	55	55H0	0.003643134	5.29E-06	3
132.94	88.051	27	55	55H0	0.003643134	5.29E-06	4
646.086	93.184	27	55	55H0	0.003643134	5.29E-06	5
658.189	102.929	27	55	55H0	0.003643134	5.29E-06	6
2675.191	97.427	27	60	55H0	0.003975356	5.77E-06	7
1283.26	46.956	27	60	55H0	0.003975356	5.77E-06	8
2909.641	60.456	27	60	55H0	0.003975356	5.77E-06	9
396.367	47.309	27	50	55H0	0.003311083	4.81E-06	10
145.565	189.181	27	50	55H0	0.003311083	4.81E-06	11
31.246	411.098	27	50	55H0	0.003311083	4.81E-06	12
58.714	363.825	27	45	55H0	0.002979204	4.33E-06	13
27.804	271.598	27	55	55H0	0.003643134	5.29E-06	14
178.097	167.926	27	50	55H0	0.003311083	4.81E-06	15
113.334	174.169	27	50	55H0	0.003311083	4.81E-06	16
223.752	73.533	27	45	55H0	0.002979204	4.33E-06	17
445.024	87.425	27	45	55H0	0.002979204	4.33E-06	18
399.701	126.106	27	45	55H0	0.002979204	4.33E-06	19
965.597	145.356	27	50	55H0	0.003311083	4.81E-06	20
1007.821	84.353	27	45	55H0	0.002979204	4.33E-06	21
240.197	112.334	27	45	55H0	0.002979204	4.33E-06	22
868.694	54.839	27	45	55H0	0.002979204	4.33E-06	23
385.643	103.403	27	50	55H0	0.003311083	4.81E-06	24
414.13	98.895	27	45	55H0	0.002979204	4.33E-06	25
382.61	72.469	27	45	55H0	0.002979204	4.33E-06	26
217.691	69.452	27	45	55H0	0.002979204	4.33E-06	27
407.622	21.223	27	40	55H0	0.002647496	3.84E-06	28
