ch1	ch2	Rec	meanD	Rec2	Ae	pA	LOG
370.086	20.484	9	65	51H0	0.004307749	4.98E-06	49
396.897	8.879	9	55	51H0	0.003643134	4.21E-06	50
459.378	12.731	9	55	51H0	0.003643134	4.21E-06	51
445.857	10.029	9	65	51H0	0.004307749	4.98E-06	52
610.353	10.79	9	60	51H0	0.003975356	4.59E-06	53
540.516	11.532	9	60	51H0	0.003975356	4.59E-06	54
562.798	16.662	9	65	51H0	0.004307749	4.98E-06	55
NA	NA	9	NA	51H0	865.478356	0.999743971	56
NA	NA	10	NA	51H1	237.29998	0.999999916	1
NA	NA	10	NA	51H1	1.00E-05	4.21E-08	2
NA	NA	10	NA	51H1	1.00E-05	4.21E-08	3
NA	NA	11	NA	52G7	482.59998	0.999999959	1
NA	NA	11	NA	52G7	1.00E-05	2.07E-08	2
NA	NA	11	NA	52G7	1.00E-05	2.07E-08	3
275.101	20.36	12	45	52G8	0.002979204	3.50E-06	1
278.802	17.542	12	45	52G8	0.002979204	3.50E-06	2
369.07	28.948	12	50	52G8	0.003311083	3.89E-06	3
417.396	36.552	12	45	52G8	0.002979204	3.50E-06	4
326.653	26.481	12	50	52G8	0.003311083	3.89E-06	5
370.606	26.453	12	45	52G8	0.002979204	3.50E-06	6
382.512	31.616	12	45	52G8	0.002979204	3.50E-06	7
560.433	32.902	12	50	52G8	0.003311083	3.89E-06	8
336.855	13.308	12	50	52G8	0.003311083	3.89E-06	9
319.269	17.782	12	45	52G8	0.002979204	3.50E-06	10
421.283	13.415	12	45	52G8	0.002979204	3.50E-06	11
374.56	14.857	12	45	52G8	0.002979204	3.50E-06	12
516.234	25.354	12	45	52G8	0.002979204	3.50E-06	13
466.833	34.467	12	45	52G8	0.002979204	3.50E-06	14
292.98	45.939	12	45	52G8	0.002979204	3.50E-06	15
466.925	67.09	12	45	52G8	0.002979204	3.50E-06	16
365.756	56.779	12	50	52G8	0.003311083	3.89E-06	17
324.721	27.275	12	50	52G8	0.003311083	3.89E-06	18
270.802	19.503	12	50	52G8	0.003311083	3.89E-06	19
334.746	40.507	12	45	52G8	0.002979204	3.50E-06	20
346.586	75.776	12	50	52G8	0.003311083	3.89E-06	21
342.443	123.985	12	45	52G8	0.002979204	3.50E-06	22
457.414	179.5	12	45	52G8	0.002979204	3.50E-06	23
354.95	136.045	12	45	52G8	0.002979204	3.50E-06	24
279.605	98.013	12	45	52G8	0.002979204	3.50E-06	25
282.767	114.872	12	45	52G8	0.002979204	3.50E-06	26
313.613	195.8	12	45	52G8	0.002979204	3.50E-06	27
306.595	184.394	12	45	52G8	0.002979204	3.50E-06	28
273.15	172.778	12	50	52G8	0.003311083	3.89E-06	29
236.133	148.537	12	50	52G8	0.003311083	3.89E-06	30
383.756	90.549	12	40	52G8	0.002647496	3.11E-06	31
554.446	71.881	12	45	52G8	0.002979204	3.50E-06	32
514.336	94.037	12	40	52G8	0.002647496	3.11E-06	33
248.284	97.448	12	40	52G8	0.002647496	3.11E-06	34
238.529	52.237	12	40	52G8	0.002647496	3.11E-06	35
160.112	99.599	12	40	52G8	0.002647496	3.11E-06	36
304.998	245.136	12	40	52G8	0.002647496	3.11E-06	37
186.647	76.94	12	40	52G8	0.002647496	3.11E-06	38
176.568	45.621	12	40	52G8	0.002647496	3.11E-06	39
117.964	64.073	12	35	52G8	0.002315959	2.72E-06	40
123.34	11.833	12	35	52G8	0.002315959	2.72E-06	41
283.241	10.29	12	35	52G8	0.002315959	2.72E-06	42
538.87	3.627	12	35	52G8	0.002315959	2.72E-06	43
387.385	0.589	12	35	52G8	0.002315959	2.72E-06	44
261.208	0	12	30	52G8	0.001984594	2.33E-06	45
345.608	5.269	12	35	52G8	0.002315959	2.72E-06	46
394.055	2.934	12	35	52G8	0.002315959	2.72E-06	47
430.679	0	12	30	52G8	0.001984594	2.33E-06	48
301.897	0	12	30	52G8	0.001984594	2.33E-06	49
955.506	64.715	12	35	52G8	0.002315959	2.72E-06	50
193.693	224.434	12	35	52G8	0.002315959	2.72E-06	51
432.805	44.072	12	35	52G8	0.002315959	2.72E-06	52
270.212	272.964	12	40	52G8	0.002647496	3.11E-06	53
930.91	316.176	12	40	52G8	0.002647496	3.11E-06	54
800.365	0	12	25	52G8	0.0016534	1.94E-06	55
581.618	0	12	25	52G8	0.0016534	1.94E-06	56
701.508	0	12	30	52G8	0.001984594	2.33E-06	57
587.709	0	12	30	52G8	0.001984594	2.33E-06	58
477.196	0	12	30	52G8	0.001984594	2.33E-06	59
503.213	0	12	25	52G8	0.0016534	1.94E-06	60
834.468	0	12	30	52G8	0.001984594	2.33E-06	61
640.911	0	12	30	52G8	0.001984594	2.33E-06	62
764.531	0	12	30	52G8	0.001984594	2.33E-06	63
1007.867	0	12	30	52G8	0.001984594	2.33E-06	64
838.903	17.981	12	40	52G8	0.002647496	3.11E-06	65
1008.427	72.246	12	45	52G8	0.002979204	3.50E-06	66
237.731	21.46	12	45	52G8	0.002979204	3.50E-06	67
304.777	19.333	12	45	52G8	0.002979204	3.50E-06	68
211.951	17.971	12	45	52G8	0.002979204	3.50E-06	69
369.586	25.36	12	45	52G8	0.002979204	3.50E-06	70
211.586	13.533	12	45	52G8	0.002979204	3.50E-06	71
172.708	16.325	12	50	52G8	0.003311083	3.89E-06	72
380.244	25.032	12	45	52G8	0.002979204	3.50E-06	73
180.291	39.763	12	50	52G8	0.003311083	3.89E-06	74
384.929	40.841	12	45	52G8	0.002979204	3.50E-06	75
272.304	54.985	12	45	52G8	0.002979204	3.50E-06	76
286.121	107.528	12	45	52G8	0.002979204	3.50E-06	77
379.355	102.461	12	45	52G8	0.002979204	3.50E-06	78
479.516	85.564	12	45	52G8	0.002979204	3.50E-06	79
378.058	81.528	12	45	52G8	0.002979204	3.50E-06	80
276.246	65.786	12	40	52G8	0.002647496	3.11E-06	81
463.272	78.48	12	40	52G8	0.002647496	3.11E-06	82
528.916	59.836	12	40	52G8	0.002647496	3.11E-06	83
744.699	36.003	12	40	52G8	0.002647496	3.11E-06	84
997.104	61.381	12	40	52G8	0.002647496	3.11E-06	85
333.747	50.482	12	40	52G8	0.002647496	3.11E-06	86
504.635	28.28	12	40	52G8	0.002647496	3.11E-06	87
395.473	50.757	12	40	52G8	0.002647496	3.11E-06	88
338.468	39.71	12	40	52G8	0.002647496	3.11E-06	89
440.339	48.149	12	40	52G8	0.002647496	3.11E-06	90
612.433	53.419	12	35	52G8	0.002315959	2.72E-06	91
1045.179	51.335	12	40	52G8	0.002647496	3.11E-06	92
NA	NA	12	NA	52G8	851.7504475	0.999707098	93
2186.643	128.001	13	40	52G9	0.002647496	3.11E-06	1
914.412	198.575	13	35	52G9	0.002315959	2.72E-06	2
480.785	63.387	13	40	52G9	0.002647496	3.11E-06	3
488.714	217.005	13	50	52G9	0.003311083	3.89E-06	4
500.532	156.831	13	55	52G9	0.003643134	4.28E-06	5
183.391	289.251	13	55	52G9	0.003643134	4.28E-06	6
263.903	117.245	13	55	52G9	0.003643134	4.28E-06	7
260.034	139.709	13	50	52G9	0.003311083	3.89E-06	8
198.676	117.95	13	50	52G9	0.003311083	3.89E-06	9
198.01	81.663	13	45	52G9	0.002979204	3.50E-06	10
305.429	80.563	13	45	52G9	0.002979204	3.50E-06	11
449.882	77.608	13	45	52G9	0.002979204	3.50E-06	12
761.67	71.407	13	45	52G9	0.002979204	3.50E-06	13
667.928	77.783	13	45	52G9	0.002979204	3.50E-06	14
413.562	81.575	13	45	52G9	0.002979204	3.50E-06	15
650.933	111.802	13	45	52G9	0.002979204	3.50E-06	16
823.372	157.376	13	45	52G9	0.002979204	3.50E-06	17
422.405	78.766	13	45	52G9	0.002979204	3.50E-06	18
758.805	67.608	13	50	52G9	0.003311083	3.89E-06	19
398.786	60.922	13	50	52G9	0.003311083	3.89E-06	20
451.274	85.843	13	50	52G9	0.003311083	3.89E-06	21
410.394	71.415	13	50	52G9	0.003311083	3.89E-06	22
262.234	112.375	13	50	52G9	0.003311083	3.89E-06	23
1074.791	261.387	13	50	52G9	0.003311083	3.89E-06	24
492.839	172.765	13	55	52G9	0.003643134	4.28E-06	25
444.642	158.846	13	55	52G9	0.003643134	4.28E-06	26
170.053	99.674	13	60	52G9	0.003975356	4.67E-06	27
120.989	59.951	13	65	52G9	0.004307749	5.06E-06	28
130.878	105.775	13	65	52G9	0.004307749	5.06E-06	29
272.402	8.755	13	50	52G9	0.003311083	3.89E-06	30
442.606	14.098	13	55	52G9	0.003643134	4.28E-06	31
328.85	13.658	13	60	52G9	0.003975356	4.67E-06	32
479.441	11.754	13	55	52G9	0.003643134	4.28E-06	33
334.3	5.195	13	50	52G9	0.003311083	3.89E-06	34
387.231	7.289	13	55	52G9	0.003643134	4.28E-06	35
353.599	5.072	13	50	52G9	0.003311083	3.89E-06	36
392.562	9.228	13	50	52G9	0.003311083	3.89E-06	37
405.932	7.006	13	45	52G9	0.002979204	3.50E-06	38
463.018	7.94	13	45	52G9	0.002979204	3.50E-06	39
362.965	7.737	13	40	52G9	0.002647496	3.11E-06	40
427.36	23.607	13	40	52G9	0.002647496	3.11E-06	41
512.9	5.324	13	40	52G9	0.002647496	3.11E-06	42
625.525	8.78	13	40	52G9	0.002647496	3.11E-06	43
492.148	6.949	13	40	52G9	0.002647496	3.11E-06	44
330.359	6.88	13	40	52G9	0.002647496	3.11E-06	45
397.94	7.283	13	40	52G9	0.002647496	3.11E-06	46
381.762	10.519	13	35	52G9	0.002315959	2.72E-06	47
379.91	10.963	13	35	52G9	0.002315959	2.72E-06	48
303.02	15.517	13	40	52G9	0.002647496	3.11E-06	49
337.888	15.39	13	45	52G9	0.002979204	3.50E-06	50
206.098	13.351	13	45	52G9	0.002979204	3.50E-06	51
328.345	17.192	13	40	52G9	0.002647496	3.11E-06	52
305.676	8.205	13	45	52G9	0.002979204	3.50E-06	53
234.837	15.923	13	45	52G9	0.002979204	3.50E-06	54
385.872	25.117	13	45	52G9	0.002979204	3.50E-06	55
414.905	12.5	13	35	52G9	0.002315959	2.72E-06	56
494.391	0	13	30	52G9	0.001984594	2.33E-06	57
584.914	0	13	30	52G9	0.001984594	2.33E-06	58
NA	NA	13	NA	52G9	851.8212219	0.999790167	59
87.209	226.393	14	65	52H0	0.004307749	5.06E-06	1
53.406	202.571	14	70	52H0	0.004640313	5.45E-06	2
377.386	113.565	14	70	52H0	0.004640313	5.45E-06	3
232.412	96.645	14	70	52H0	0.004640313	5.45E-06	4
27.974	473.001	14	70	52H0	0.004640313	5.45E-06	5
14.374	315.959	14	70	52H0	0.004640313	5.45E-06	6
122.165	86.303	14	70	52H0	0.004640313	5.45E-06	7
1030.784	139.072	14	70	52H0	0.004640313	5.45E-06	8
527.583	160.501	14	65	52H0	0.004307749	5.06E-06	9
55.025	109.668	14	65	52H0	0.004307749	5.06E-06	10
611.195	241.018	14	70	52H0	0.004640313	5.45E-06	11
1045.808	396.607	14	70	52H0	0.004640313	5.45E-06	12
488.454	41.604	14	65	52H0	0.004307749	5.06E-06	13
251.049	40.494	14	65	52H0	0.004307749	5.06E-06	14
431.178	47.762	14	60	52H0	0.003975356	4.67E-06	15
600.651	37.215	14	60	52H0	0.003975356	4.67E-06	16
686.783	46.736	14	60	52H0	0.003975356	4.67E-06	17
855.227	45.598	14	55	52H0	0.003643134	4.28E-06	18
1053.354	32.844	14	50	52H0	0.003311083	3.89E-06	19
1543.087	26.975	14	50	52H0	0.003311083	3.89E-06	20
426.584	7.933	14	45	52H0	0.002979204	3.50E-06	21
856.485	6.524	14	40	52H0	0.002647496	3.11E-06	22
1771.93	2.565	14	40	52H0	0.002647496	3.11E-06	23
1209.759	5.441	14	45	52H0	0.002979204	3.50E-06	24
352.734	9.545	14	45	52H0	0.002979204	3.50E-06	25
344.232	2.777	14	40	52H0	0.002647496	3.11E-06	26
388.835	3.222	14	40	52H0	0.002647496	3.11E-06	27
718.135	2.875	14	40	52H0	0.002647496	3.11E-06	28
493.426	1.81	14	45	52H0	0.002979204	3.50E-06	29
578.954	8.359	14	45	52H0	0.002979204	3.50E-06	30
308.742	9.754	14	35	52H0	0.002315959	2.72E-06	31
441.835	2.136	14	35	52H0	0.002315959	2.72E-06	32
255.53	3.569	14	35	52H0	0.002315959	2.72E-06	33
311.023	3.757	14	40	52H0	0.002647496	3.11E-06	34
255.529	1.835	14	35	52H0	0.002315959	2.72E-06	35
412.864	5.228	14	40	52H0	0.002647496	3.11E-06	36
182.733	3.864	14	40	52H0	0.002647496	3.11E-06	37
170.541	4.837	14	40	52H0	0.002647496	3.11E-06	38
144.745	1.677	14	45	52H0	0.002979204	3.50E-06	39
182.441	1.443	14	45	52H0	0.002979204	3.50E-06	40
212.542	3.981	14	50	52H0	0.003311083	3.89E-06	41
178.18	3.32	14	45	52H0	0.002979204	3.50E-06	42
169.109	3.742	14	55	52H0	0.003643134	4.28E-06	43
150.613	2.043	14	50	52H0	0.003311083	3.89E-06	44
339.839	3.627	14	55	52H0	0.003643134	4.28E-06	45
231.046	0.608	14	40	52H0	0.002647496	3.11E-06	46
375.259	3.08	14	50	52H0	0.003311083	3.89E-06	47
341.84	1.62	14	40	52H0	0.002647496	3.11E-06	48
299.212	3.55	14	40	52H0	0.002647496	3.11E-06	49
489.564	6.156	14	60	52H0	0.003975356	4.67E-06	50
252.545	7.812	14	70	52H0	0.004640313	5.45E-06	51
224.24	5.907	14	55	52H0	0.003643134	4.28E-06	52
155.224	4.014	14	55	52H0	0.003643134	4.28E-06	53
269.704	12.046	14	60	52H0	0.003975356	4.67E-06	54
290.354	8.166	14	55	52H0	0.003643134	4.28E-06	55
220.979	8.55	14	55	52H0	0.003643134	4.28E-06	56
NA	NA	14	NA	52H0	851.8052566	0.999771428	57
NA	NA	15	NA	52H1	263.89998	0.999999924	1
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	2
NA	NA	15	NA	52H1	1.00E-05	3.79E-08	3
NA	NA	16	NA	53G7	354.49998	0.999999944	1
NA	NA	16	NA	53G7	1.00E-05	2.82E-08	2
NA	NA	16	NA	53G7	1.00E-05	2.82E-08	3
596.037	6.933	17	35	53G8	0.002315959	2.76E-06	1
949.766	0	17	30	53G8	0.001984594	2.37E-06	2
768.792	0	17	30	53G8	0.001984594	2.37E-06	3
496.278	2.828	17	35	53G8	0.002315959	2.76E-06	4
513.432	9.809	17	35	53G8	0.002315959	2.76E-06	5
789.032	35.952	17	40	53G8	0.002647496	3.16E-06	6
472.282	37.323	17	35	53G8	0.002315959	2.76E-06	7
361.096	15.971	17	35	53G8	0.002315959	2.76E-06	8
499.534	14.091	17	35	53G8	0.002315959	2.76E-06	9
302.652	37.388	17	40	53G8	0.002647496	3.16E-06	10
334.477	56.267	17	45	53G8	0.002979204	3.55E-06	11
292.54	61.141	17	45	53G8	0.002979204	3.55E-06	12
355.115	52.32	17	40	53G8	0.002647496	3.16E-06	13
258.476	37.685	17	45	53G8	0.002979204	3.55E-06	14
335.394	34.394	17	45	53G8	0.002979204	3.55E-06	15
169.839	44.454	17	45	53G8	0.002979204	3.55E-06	16
217.976	76.662	17	50	53G8	0.003311083	3.95E-06	17
210.715	56.492	17	50	53G8	0.003311083	3.95E-06	18
294.766	80.847	17	50	53G8	0.003311083	3.95E-06	19
558.117	81.899	17	50	53G8	0.003311083	3.95E-06	20
290.099	119.695	17	50	53G8	0.003311083	3.95E-06	21
316.213	178.873	17	55	53G8	0.003643134	4.35E-06	22
399.315	236.434	17	55	53G8	0.003643134	4.35E-06	23
315.336	148.153	17	55	53G8	0.003643134	4.35E-06	24
331.491	203.116	17	55	53G8	0.003643134	4.35E-06	25
230.754	168.848	17	60	53G8	0.003975356	4.74E-06	26
246.388	111.431	17	60	53G8	0.003975356	4.74E-06	27
167.509	81.441	17	65	53G8	0.004307749	5.14E-06	28
260.995	109.666	17	60	53G8	0.003975356	4.74E-06	29
173.18	135.622	17	65	53G8	0.004307749	5.14E-06	30
164.315	55.499	17	60	53G8	0.003975356	4.74E-06	31
285.069	77.609	17	60	53G8	0.003975356	4.74E-06	32
230.047	84.964	17	60	53G8	0.003975356	4.74E-06	33
126.421	117.937	17	60	53G8	0.003975356	4.74E-06	34
365.947	202.538	17	60	53G8	0.003975356	4.74E-06	35
402.909	199.797	17	60	53G8	0.003975356	4.74E-06	36
210.306	243.013	17	60	53G8	0.003975356	4.74E-06	37
143.303	293.237	17	60	53G8	0.003975356	4.74E-06	38
185.893	287.73	17	55	53G8	0.003643134	4.35E-06	39
128.819	15.382	17	50	53G8	0.003311083	3.95E-06	40
203.343	10.978	17	45	53G8	0.002979204	3.55E-06	41
182.455	4.927	17	50	53G8	0.003311083	3.95E-06	42
292.642	3.112	17	50	53G8	0.003311083	3.95E-06	43
239.583	5.478	17	50	53G8	0.003311083	3.95E-06	44
271.287	12.105	17	50	53G8	0.003311083	3.95E-06	45
147.843	12.403	17	50	53G8	0.003311083	3.95E-06	46
119.022	9.188	17	50	53G8	0.003311083	3.95E-06	47
245.052	4.717	17	50	53G8	0.003311083	3.95E-06	48
367.279	4.26	17	50	53G8	0.003311083	3.95E-06	49
368.698	8.079	17	50	53G8	0.003311083	3.95E-06	50
200.676	15.361	17	50	53G8	0.003311083	3.95E-06	51
197.295	6.91	17	50	53G8	0.003311083	3.95E-06	52
340.642	7.136	17	50	53G8	0.003311083	3.95E-06	53
352.119	6.595	17	50	53G8	0.003311083	3.95E-06	54
191.978	7.164	17	50	53G8	0.003311083	3.95E-06	55
217.07	7.092	17	50	53G8	0.003311083	3.95E-06	56
512.685	3.408	17	50	53G8	0.003311083	3.95E-06	57
239.409	3.675	17	50	53G8	0.003311083	3.95E-06	58
319.91	7.296	17	50	53G8	0.003311083	3.95E-06	59
366.135	4.125	17	50	53G8	0.003311083	3.95E-06	60
440.579	10.373	17	50	53G8	0.003311083	3.95E-06	61
210.476	17.386	17	45	53G8	0.002979204	3.55E-06	62
282.197	14.374	17	50	53G8	0.003311083	3.95E-06	63
194.185	4.587	17	45	53G8	0.002979204	3.55E-06	64
317.028	9.449	17	50	53G8	0.003311083	3.95E-06	65
237.984	10.574	17	45	53G8	0.002979204	3.55E-06	66
282.719	13.239	17	45	53G8	0.002979204	3.55E-06	67
358.383	10.433	17	45	53G8	0.002979204	3.55E-06	68
353.669	19.698	17	45	53G8	0.002979204	3.55E-06	69
477.013	21.252	17	45	53G8	0.002979204	3.55E-06	70
469.293	19.511	17	45	53G8	0.002979204	3.55E-06	71
380.855	14.941	17	50	53G8	0.003311083	3.95E-06	72
201.168	20.447	17	50	53G8	0.003311083	3.95E-06	73
314.365	9.997	17	50	53G8	0.003311083	3.95E-06	74
344.421	12.409	17	50	53G8	0.003311083	3.95E-06	75
432.24	16.09	17	50	53G8	0.003311083	3.95E-06	76
290.629	13.662	17	50	53G8	0.003311083	3.95E-06	77
217.377	27.324	17	50	53G8	0.003311083	3.95E-06	78
NA	NA	17	NA	53G8	837.8460357	0.999696976	79
224.909	254.6	18	55	53G9	0.003643134	4.35E-06	1
229.705	147.973	18	55	53G9	0.003643134	4.35E-06	2
1366.379	183.898	18	55	53G9	0.003643134	4.35E-06	3
310.328	241.33	18	55	53G9	0.003643134	4.35E-06	4
427.095	326.47	18	60	53G9	0.003975356	4.74E-06	5
109.715	171.675	18	60	53G9	0.003975356	4.74E-06	6
140.965	216.011	18	60	53G9	0.003975356	4.74E-06	7
69.293	171.91	18	60	53G9	0.003975356	4.74E-06	8
16.608	98.083	18	55	53G9	0.003643134	4.35E-06	9
279.625	190.491	18	60	53G9	0.003975356	4.74E-06	10
38.806	297.176	18	60	53G9	0.003975356	4.74E-06	11
12.868	340.036	18	60	53G9	0.003975356	4.74E-06	12
90.963	171.984	18	55	53G9	0.003643134	4.35E-06	13
9.591	250.086	18	55	53G9	0.003643134	4.35E-06	14
93.478	400.135	18	65	53G9	0.004307749	5.14E-06	15
591.056	356.577	18	70	53G9	0.004640313	5.54E-06	16
660.609	563.394	18	65	53G9	0.004307749	5.14E-06	17
788.303	491.185	18	65	53G9	0.004307749	5.14E-06	18
71.587	140.334	18	60	53G9	0.003975356	4.74E-06	19
191.917	215.57	18	65	53G9	0.004307749	5.14E-06	20
281.329	297.097	18	60	53G9	0.003975356	4.74E-06	21
553.206	320	18	65	53G9	0.004307749	5.14E-06	22
1435.5	1202.79	18	70	53G9	0.004640313	5.54E-06	23
173.658	236.761	18	75	53G9	0.004973049	5.93E-06	24
273.628	155.367	18	80	53G9	0.005305956	6.33E-06	25
79.112	128.407	18	65	53G9	0.004307749	5.14E-06	26
52.115	430.166	18	70	53G9	0.004640313	5.54E-06	27
67.878	598.173	18	65	53G9	0.004307749	5.14E-06	28
259.702	14.909	18	55	53G9	0.003643134	4.35E-06	29
443.292	8.427	18	75	53G9	0.004973049	5.93E-06	30
344.131	18.621	18	65	53G9	0.004307749	5.14E-06	31
356.836	19.48	18	65	53G9	0.004307749	5.14E-06	32
509.938	13.032	18	55	53G9	0.003643134	4.35E-06	33
376.639	20.392	18	60	53G9	0.003975356	4.74E-06	34
440.625	10.754	18	60	53G9	0.003975356	4.74E-06	35
599.561	13.85	18	55	53G9	0.003643134	4.35E-06	36
827.481	9.992	18	55	53G9	0.003643134	4.35E-06	37
805.543	12.864	18	55	53G9	0.003643134	4.35E-06	38
449.746	10.208	18	50	53G9	0.003311083	3.95E-06	39
430.881	21.506	18	50	53G9	0.003311083	3.95E-06	40
219.243	19.438	18	40	53G9	0.002647496	3.16E-06	41
273.774	7.909	18	40	53G9	0.002647496	3.16E-06	42
272.931	15.276	18	40	53G9	0.002647496	3.16E-06	43
274.431	11.061	18	35	53G9	0.002315959	2.76E-06	44
368.795	5.453	18	35	53G9	0.002315959	2.76E-06	45
333.451	9.416	18	35	53G9	0.002315959	2.76E-06	46
303.61	7.642	18	40	53G9	0.002647496	3.16E-06	47
286.96	31.507	18	45	53G9	0.002979204	3.55E-06	48
202.387	16.033	18	45	53G9	0.002979204	3.55E-06	49
284.667	11.757	18	45	53G9	0.002979204	3.55E-06	50
254.92	7.938	18	45	53G9	0.002979204	3.55E-06	51
294.889	8.19	18	45	53G9	0.002979204	3.55E-06	52
430.232	16.04	18	45	53G9	0.002979204	3.55E-06	53
361.517	10.061	18	50	53G9	0.003311083	3.95E-06	54
192.561	8.047	18	50	53G9	0.003311083	3.95E-06	55
118.01	7.259	18	50	53G9	0.003311083	3.95E-06	56
NA	NA	18	NA	53G9	837.8926422	0.999752586	57
349.024	281.859	19	65	53H0	0.004307749	5.14E-06	1
347.393	181.635	19	70	53H0	0.004640313	5.54E-06	2
191.362	104.05	19	65	53H0	0.004307749	5.14E-06	3
452.795	112.905	19	65	53H0	0.004307749	5.14E-06	4
356.64	263.145	19	65	53H0	0.004307749	5.14E-06	5
699.726	106.589	19	65	53H0	0.004307749	5.14E-06	6
1100.673	207.379	19	60	53H0	0.003975356	4.74E-06	7
687.549	198.359	19	60	53H0	0.003975356	4.74E-06	8
392.379	190.043	19	60	53H0	0.003975356	4.74E-06	9
98.236	146.14	19	60	53H0	0.003975356	4.74E-06	10
252.997	79.238	19	60	53H0	0.003975356	4.74E-06	11
190.96	89.549	19	55	53H0	0.003643134	4.35E-06	12
19.299	80.652	19	50	53H0	0.003311083	3.95E-06	13
68.513	71.915	19	45	53H0	0.002979204	3.55E-06	14
142.818	140.588	19	45	53H0	0.002979204	3.55E-06	15
223.119	54.316	19	45	53H0	0.002979204	3.55E-06	16
87.277	65.182	19	40	53H0	0.002647496	3.16E-06	17
423.966	34.12	19	40	53H0	0.002647496	3.16E-06	18
244.617	82.542	19	45	53H0	0.002979204	3.55E-06	19
97.388	99.672	19	45	53H0	0.002979204	3.55E-06	20
129.657	88.314	19	45	53H0	0.002979204	3.55E-06	21
187.889	78.117	19	50	53H0	0.003311083	3.95E-06	22
221.3	75.243	19	45	53H0	0.002979204	3.55E-06	23
129.234	57.257	19	45	53H0	0.002979204	3.55E-06	24
34.051	55.047	19	45	53H0	0.002979204	3.55E-06	25
82.203	44.619	19	45	53H0	0.002979204	3.55E-06	26
240.702	30.435	19	40	53H0	0.002647496	3.16E-06	27
117.78	43.666	19	40	53H0	0.002647496	3.16E-06	28
78.617	32.787	19	40	53H0	0.002647496	3.16E-06	29
1152.504	31.451	19	45	53H0	0.002979204	3.55E-06	30
262.635	39.362	19	45	53H0	0.002979204	3.55E-06	31
406.781	43.405	19	45	53H0	0.002979204	3.55E-06	32
215.561	29.35	19	45	53H0	0.002979204	3.55E-06	33
997.525	59.126	19	50	53H0	0.003311083	3.95E-06	34
348.599	71.205	19	55	53H0	0.003643134	4.35E-06	35
110.944	21.233	19	55	53H0	0.003643134	4.35E-06	36
533.946	33.838	19	55	53H0	0.003643134	4.35E-06	37
533.824	30.138	19	60	53H0	0.003975356	4.74E-06	38
203.883	47.857	19	55	53H0	0.003643134	4.35E-06	39
860.426	37.609	19	60	53H0	0.003975356	4.74E-06	40
931.963	71.962	19	60	53H0	0.003975356	4.74E-06	41
794.232	46.644	19	60	53H0	0.003975356	4.74E-06	42
414.197	49.699	19	60	53H0	0.003975356	4.74E-06	43
217.681	31.747	19	55	53H0	0.003643134	4.35E-06	44
696.778	38.665	19	60	53H0	0.003975356	4.74E-06	45
169.129	51.328	19	55	53H0	0.003643134	4.35E-06	46
226.849	38.495	19	55	53H0	0.003643134	4.35E-06	47
351.584	47.488	19	75	53H0	0.004973049	5.93E-06	48
425.091	47.227	19	65	53H0	0.004307749	5.14E-06	49
440.277	25.696	19	60	53H0	0.003975356	4.74E-06	50
NA	NA	19	NA	53H0	837.9228112	0.999788583	51
NA	NA	20	NA	53H1	126.59998	0.999999842	1
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	2
NA	NA	20	NA	53H1	1.00E-05	7.90E-08	3
NA	NA	21	NA	54G7	13.19998	0.999998485	1
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	2
NA	NA	21	NA	54G7	1.00E-05	7.58E-07	3
146.897	323.861	22	70	54G8	0.004640313	7.23E-06	1
42.276	586.144	22	75	54G8	0.004973049	7.74E-06	2
165.063	191.689	22	85	54G8	0.005639035	8.78E-06	3
93.073	363.435	22	70	54G8	0.004640313	7.23E-06	4
18.307	264.244	22	75	54G8	0.004973049	7.74E-06	5
72.164	212.382	22	85	54G8	0.005639035	8.78E-06	6
135.441	180.727	22	110	54G8	0.007306997	1.14E-05	7
162.295	214.36	22	105	54G8	0.006973062	1.09E-05	8
15.316	259.865	22	90	54G8	0.005972285	9.30E-06	9
9.083	214.828	22	90	54G8	0.005972285	9.30E-06	10
42.249	154.262	22	90	54G8	0.005972285	9.30E-06	11
45.214	216.513	22	90	54G8	0.005972285	9.30E-06	12
182.603	195.816	22	95	54G8	0.006305706	9.82E-06	13
362.375	17.224	22	55	54G8	0.003643134	5.67E-06	14
373.566	13.49	22	55	54G8	0.003643134	5.67E-06	15
429.945	7.2	22	50	54G8	0.003311083	5.16E-06	16
230.776	9.854	22	60	54G8	0.003975356	6.19E-06	17
309.133	9.652	22	90	54G8	0.005972285	9.30E-06	18
358.354	9.842	22	50	54G8	0.003311083	5.16E-06	19
340.426	12.931	22	55	54G8	0.003643134	5.67E-06	20
533.281	11.482	22	65	54G8	0.004307749	6.71E-06	21
386.449	15.447	22	60	54G8	0.003975356	6.19E-06	22
328.026	23.982	22	55	54G8	0.003643134	5.67E-06	23
327.269	51.837	22	55	54G8	0.003643134	5.67E-06	24
743.608	46.757	22	50	54G8	0.003311083	5.16E-06	25
651.647	70.12	22	55	54G8	0.003643134	5.67E-06	26
633.654	62.828	22	45	54G8	0.002979204	4.64E-06	27
615.959	48.432	22	40	54G8	0.002647496	4.12E-06	28
NA	NA	22	NA	54G8	642.0693708	0.999796591	29
85.77	200.362	23	95	54G9	0.006305706	7.65E-06	1
